event_name,stage,gender,venue,participant_code,participant_name,participant_country_code,position,result,result_type
Women's 100m Hurdles,Semi-Final 1,W,Stade de France,1573171,SKRZYSZOWSKA Pia,POL,3,12.55,TIME
Women's 100m Hurdles,Semi-Final 1,W,Stade de France,1974033,ABDUL-RASHID Mariam,CAN,5,12.6,TIME
Women's 100m Hurdles,Semi-Final 1,W,Stade de France,1553912,WILLIAMS Danielle,JAM,6,12.82,TIME
Women's 100m Hurdles,Semi-Final 1,W,Stade de France,1921781,TANAKA Yumi,JPN,7,12.91,TIME
Women's 100m Hurdles,Semi-Final 3,W,Stade de France,1537183,CAMACHO-QUINN Jasmine,PUR,1,12.35,TIME
Women's 100m Hurdles,Semi-Final 3,W,Stade de France,1960169,RUSSELL Masai,USA,2,12.42,TIME
Women's 100m Hurdles,Semi-Final 3,W,Stade de France,1890736,NUGENT Ackera,JAM,3,12.44,TIME
Women's 100m Hurdles,Semi-Final 3,W,Stade de France,1911932,SAMBA-MAYELA Cyrena,FRA,4,12.52,TIME
Women's 100m Hurdles,Semi-Final 3,W,Stade de France,1919815,FUKUBE Mako,JPN,5,12.89,TIME
Women's 100m Hurdles,Semi-Final 3,W,Stade de France,1981088,FOURIE Marione,RSA,6,13.01,TIME
Women's 100m Hurdles,Semi-Final 3,W,Stade de France,1972268,TJIN-A-LIM Maayke,NED,7,13.03,TIME
Women's 100m Hurdles,Final,W,Stade de France,1960169,RUSSELL Masai,USA,1,12.33,TIME
Women's 100m Hurdles,Final,W,Stade de France,1911932,SAMBA-MAYELA Cyrena,FRA,2,12.34,TIME
Women's 100m Hurdles,Final,W,Stade de France,1537183,CAMACHO-QUINN Jasmine,PUR,3,12.36,TIME
Women's 100m Hurdles,Final,W,Stade de France,1972275,VISSER Nadine,NED,4,12.43,TIME
Women's 100m Hurdles,Final,W,Stade de France,4979566,STARK Grace,USA,5,12.43,TIME
Women's 100m Hurdles,Final,W,Stade de France,1908181,CHARLTON Devynne,BAH,6,12.56,TIME
Women's 100m Hurdles,Final,W,Stade de France,1960913,JOHNSON Alaysha,USA,7,12.93,TIME
Women's 200m,Round 1 - Heat 6,W,Stade de France,1969547,OFILI Favour,NGR,1,22.24,TIME
Women's 200m,Round 1 - Heat 6,W,Stade de France,1924384,ASHER-SMITH Dina,GBR,2,22.28,TIME
Women's 200m,Round 1 - Heat 6,W,Stade de France,1533136,BASS BITTAYE Gina Mariam,GAM,3,22.84,TIME
Women's 200m,Round 1 - Heat 6,W,Stade de France,1538505,KONE Maboundou,CIV,4,22.87,TIME
Women's 200m,Round 1 - Heat 6,W,Stade de France,1924268,HODGE Adaejah,IVB,5,23,TIME
Women's 200m,Round 1 - Heat 6,W,Stade de France,1895346,KARSTOFT Ida,DEN,6,23.01,TIME
Women's 200m,Round 1 - Heat 6,W,Stade de France,1918980,LI Yuting,CHN,7,23.31,TIME
Women's 200m,Round 1 - Heat 6,W,Stade de France,1951888,AZEVEDO Ana Carolina,BRA,8,23.37,TIME
Women's 200m,Round 1 - Heat 5,W,Stade de France,1960588,BROWN Brittany,USA,1,22.38,TIME
Women's 200m,Round 1 - Heat 5,W,Stade de France,1935592,THOMAS Lanae-Tava,JAM,2,22.7,TIME
Women's 200m,Round 1 - Heat 5,W,Stade de France,1924507,WILLIAMS Bianca,GBR,3,22.77,TIME
Women's 200m,Round 1 - Heat 5,W,Stade de France,1961213,EMMANOUILIDOU Polyniki,GRE,4,23.06,TIME
Women's 200m,Round 1 - Heat 5,W,Stade de France,1561820,FOTOPOULOU Olivia,CYP,5,23.07,TIME
Women's 200m,Round 1 - Heat 5,W,Stade de France,1928494,TAKACS Boglarka,HUN,6,23.16,TIME
Women's 200m,Round 1 - Heat 5,W,Stade de France,1915358,VERVAET Imke,BEL,7,23.2,TIME
Women's 200m,Round 1 - Heat 5,W,Stade de France,1535858,PEREIRA Veronica Shanti,SGP,8,23.21,TIME
Women's 200m,Round 1 - Heat 4,W,Stade de France,1965279,LONG McKenzie,USA,1,22.55,TIME
Women's 200m,Round 1 - Heat 4,W,Stade de France,1540717,GBAI Jessika,CIV,2,22.61,TIME
Women's 200m,Round 1 - Heat 4,W,Stade de France,1974169,LEDUC Audrey,CAN,3,22.88,TIME
Women's 200m,Round 1 - Heat 4,W,Stade de France,1904064,BESTUE Jael,ESP,4,23.17,TIME
Women's 200m,Round 1 - Heat 4,W,Stade de France,1573178,TSIMANOUSKAYA Krystsina,POL,5,23.3,TIME
Women's 200m,Round 1 - Heat 4,W,Stade de France,1939826,GROSS Mia,AUS,6,23.36,TIME
Women's 200m,Round 1 - Heat 4,W,Stade de France,1930371,NAZARENO Aimara,ECU,7,23.52,TIME
Women's 200m,Round 1 - Heat 4,W,Stade de France,1952035,MARTINS Lorraine,BRA,8,23.68,TIME
Women's 200m,Round 1 - Heat 3,W,Stade de France,1924460,NEITA Daryll,GBR,1,22.39,TIME
Women's 200m,Round 1 - Heat 3,W,Stade de France,1972113,JIYA Tasa,NED,2,22.74,TIME
Women's 200m,Round 1 - Heat 3,W,Stade de France,1911884,PARISOT Helene,FRA,3,22.99,TIME
Women's 200m,Round 1 - Heat 3,W,Stade de France,1930367,CAICEDO Nicole,ECU,4,23.18,TIME
Women's 200m,Round 1 - Heat 3,W,Stade de France,1569318,LINDAHL Nora,SWE,5,23.33,TIME
Women's 200m,Round 1 - Heat 3,W,Stade de France,1573124,KOTWILA Martyna,POL,6,23.43,TIME
Women's 200m,Round 1 - Heat 3,W,Stade de France,1552158,BONGIORNI Anna,ITA,7,23.49,TIME
Women's 200m,Round 1 - Heat 2,W,Stade de France,1965868,THOMAS Gabrielle,USA,1,22.2,TIME
Women's 200m,Round 1 - Heat 2,W,Stade de France,1934362,BURGHER Niesha,JAM,2,22.54,TIME
Women's 200m,Round 1 - Heat 2,W,Stade de France,1977673,KAMBUNDJI Mujinga,SUI,3,22.75,TIME
Women's 200m,Round 1 - Heat 2,W,Stade de France,1974192,MADOGO Jacqueline,CAN,4,22.78,TIME
Women's 200m,Round 1 - Heat 2,W,Stade de France,1933998,SUAREZ Gabriela Anahi,ECU,5,23.33,TIME
Women's 200m,Round 1 - Heat 2,W,Stade de France,1552168,KADDARI Dalia,ITA,6,23.49,TIME
Women's 200m,Round 1 - Heat 2,W,Stade de France,1536495,TAMAYO-GARZA Cecilia,MEX,7,23.65,TIME
Women's 200m,Round 1 - Heat 1,W,Stade de France,1537325,ALFRED Julien,LCA,1,22.41,TIME
Women's 200m,Round 1 - Heat 1,W,Stade de France,1910785,JOSEPH Gemima,FRA,2,22.72,TIME
Women's 200m,Round 1 - Heat 1,W,Stade de France,1569266,HENRIKSSON Julia,SWE,3,22.79,TIME
Women's 200m,Round 1 - Heat 1,W,Stade de France,1939870,LEWIS Torrie,AUS,4,22.89,TIME
Women's 200m,Round 1 - Heat 1,W,Stade de France,1938773,BAZOLO Lorene Dorcas,POR,5,23.1,TIME
Women's 200m,Round 1 - Heat 1,W,Stade de France,1977781,POINTET Leonie,SUI,6,23.42,TIME
Women's 200m,Round 1 - Heat 1,W,Stade de France,1933508,SAFRONOVA Olga,KAZ,7,23.58,TIME
Women's 200m,Repechage - Heat 2,W,Stade de France,1538505,KONE Maboundou,CIV,1,22.89,TIME
Women's 200m,Repechage - Heat 2,W,Stade de France,1928494,TAKACS Boglarka,HUN,2,23.05,TIME
Women's 200m,Repechage - Heat 2,W,Stade de France,1918980,LI Yuting,CHN,3,23.24,TIME
Women's 200m,Repechage - Heat 2,W,Stade de France,1573124,KOTWILA Martyna,POL,4,23.5,TIME
Women's 200m,Repechage - Heat 2,W,Stade de France,1933998,SUAREZ Gabriela Anahi,ECU,5,23.54,TIME
Women's 200m,Repechage - Heat 2,W,Stade de France,1952035,MARTINS Lorraine,BRA,6,23.82,TIME
Women's 200m,Repechage - Heat 3,W,Stade de France,1561820,FOTOPOULOU Olivia,CYP,1,22.92,TIME
Women's 200m,Repechage - Heat 3,W,Stade de France,1573178,TSIMANOUSKAYA Krystsina,POL,2,23.01,TIME
Women's 200m,Repechage - Heat 3,W,Stade de France,1930367,CAICEDO Nicole,ECU,3,23.04,TIME
Women's 200m,Repechage - Heat 3,W,Stade de France,1939826,GROSS Mia,AUS,4,23.34,TIME
Women's 200m,Repechage - Heat 3,W,Stade de France,1536495,TAMAYO-GARZA Cecilia,MEX,5,23.49,TIME
Women's 200m,Repechage - Heat 1,W,Stade de France,1974192,MADOGO Jacqueline,CAN,1,22.58,TIME
Women's 200m,Repechage - Heat 1,W,Stade de France,1924268,HODGE Adaejah,IVB,2,22.94,TIME
Women's 200m,Repechage - Heat 1,W,Stade de France,1961213,EMMANOUILIDOU Polyniki,GRE,3,22.99,TIME
Women's 200m,Repechage - Heat 1,W,Stade de France,1938773,BAZOLO Lorene Dorcas,POR,4,23.08,TIME
Women's 200m,Repechage - Heat 1,W,Stade de France,1930371,NAZARENO Aimara,ECU,5,23.35,TIME
Women's 200m,Repechage - Heat 1,W,Stade de France,1951888,AZEVEDO Ana Carolina,BRA,6,23.44,TIME
Women's 200m,Repechage - Heat 1,W,Stade de France,1535858,PEREIRA Veronica Shanti,SGP,7,23.45,TIME
Women's 200m,Repechage - Heat 4,W,Stade de France,1939870,LEWIS Torrie,AUS,1,23.08,TIME
Women's 200m,Repechage - Heat 4,W,Stade de France,1904064,BESTUE Jael,ESP,2,23.22,TIME
Women's 200m,Repechage - Heat 4,W,Stade de France,1915358,VERVAET Imke,BEL,3,23.33,TIME
Women's 200m,Repechage - Heat 4,W,Stade de France,1977781,POINTET Leonie,SUI,4,23.37,TIME
Women's 200m,Repechage - Heat 4,W,Stade de France,1569318,LINDAHL Nora,SWE,5,23.51,TIME
Women's 200m,Repechage - Heat 4,W,Stade de France,1933508,SAFRONOVA Olga,KAZ,6,23.7,TIME
Women's 200m,Semi-Final 2,W,Stade de France,1965868,THOMAS Gabrielle,USA,1,21.86,TIME
Women's 200m,Semi-Final 2,W,Stade de France,1924384,ASHER-SMITH Dina,GBR,2,22.31,TIME
Women's 200m,Semi-Final 2,W,Stade de France,1911884,PARISOT Helene,FRA,3,22.55,TIME
Women's 200m,Semi-Final 2,W,Stade de France,1977673,KAMBUNDJI Mujinga,SUI,4,22.63,TIME
Women's 200m,Semi-Final 2,W,Stade de France,1934362,BURGHER Niesha,JAM,5,22.64,TIME
Women's 200m,Semi-Final 2,W,Stade de France,1972113,JIYA Tasa,NED,6,22.81,TIME
Women's 200m,Semi-Final 2,W,Stade de France,1974192,MADOGO Jacqueline,CAN,7,22.81,TIME
Women's 200m,Semi-Final 2,W,Stade de France,1961213,EMMANOUILIDOU Polyniki,GRE,8,23.18,TIME
Women's 200m,Semi-Final 1,W,Stade de France,1537325,ALFRED Julien,LCA,1,21.98,TIME
Women's 200m,Semi-Final 1,W,Stade de France,1969547,OFILI Favour,NGR,2,22.05,TIME
Women's 200m,Semi-Final 1,W,Stade de France,1965279,LONG McKenzie,USA,3,22.3,TIME
Women's 200m,Semi-Final 1,W,Stade de France,1924507,WILLIAMS Bianca,GBR,4,22.58,TIME
Women's 200m,Semi-Final 1,W,Stade de France,1538505,KONE Maboundou,CIV,5,22.65,TIME
Women's 200m,Semi-Final 1,W,Stade de France,1974169,LEDUC Audrey,CAN,6,22.68,TIME
Women's 200m,Semi-Final 1,W,Stade de France,1910785,JOSEPH Gemima,FRA,7,22.69,TIME
Women's 200m,Semi-Final 1,W,Stade de France,1924268,HODGE Adaejah,IVB,8,22.7,TIME
Women's 200m,Semi-Final 3,W,Stade de France,1960588,BROWN Brittany,USA,1,22.12,TIME
Women's 200m,Semi-Final 3,W,Stade de France,1924460,NEITA Daryll,GBR,2,22.24,TIME
Women's 200m,Semi-Final 3,W,Stade de France,1540717,GBAI Jessika,CIV,3,22.36,TIME
Women's 200m,Semi-Final 3,W,Stade de France,1533136,BASS BITTAYE Gina Mariam,GAM,4,22.66,TIME
Women's 200m,Semi-Final 3,W,Stade de France,1935592,THOMAS Lanae-Tava,JAM,5,22.77,TIME
Women's 200m,Semi-Final 3,W,Stade de France,1569266,HENRIKSSON Julia,SWE,6,22.88,TIME
Women's 200m,Semi-Final 3,W,Stade de France,1939870,LEWIS Torrie,AUS,7,22.92,TIME
Women's 200m,Semi-Final 3,W,Stade de France,1561820,FOTOPOULOU Olivia,CYP,8,22.98,TIME
Women's 200m,Final,W,Stade de France,1965868,THOMAS Gabrielle,USA,1,21.83,TIME
Women's 200m,Final,W,Stade de France,1537325,ALFRED Julien,LCA,2,22.08,TIME
Women's 200m,Final,W,Stade de France,1960588,BROWN Brittany,USA,3,22.2,TIME
Women's 200m,Final,W,Stade de France,1924384,ASHER-SMITH Dina,GBR,4,22.22,TIME
Women's 200m,Final,W,Stade de France,1924460,NEITA Daryll,GBR,5,22.23,TIME
Women's 200m,Final,W,Stade de France,1969547,OFILI Favour,NGR,6,22.24,TIME
Women's 200m,Final,W,Stade de France,1965279,LONG McKenzie,USA,7,22.42,TIME
Women's 200m,Final,W,Stade de France,1540717,GBAI Jessika,CIV,8,22.7,TIME
Women's 4 x 100m Relay,Round 1 - Heat 1,W,Stade de France,ATHW4X100M--USA01,United States of America,USA,1,41.94,TIME
Women's 4 x 100m Relay,Round 1 - Heat 1,W,Stade de France,ATHW4X100M--GER01,Germany,GER,2,42.15,TIME
Women's 4 x 100m Relay,Round 1 - Heat 1,W,Stade de France,ATHW4X100M--SUI01,Switzerland,SUI,3,42.38,TIME
Women's 4 x 100m Relay,Round 1 - Heat 1,W,Stade de France,ATHW4X100M--AUS01,Australia,AUS,4,42.75,TIME
Women's 4 x 100m Relay,Round 1 - Heat 1,W,Stade de France,ATHW4X100M--POL01,Poland,POL,5,42.86,TIME
Women's 4 x 100m Relay,Round 1 - Heat 1,W,Stade de France,ATHW4X100M--ITA01,Italy,ITA,6,43.03,TIME
Women's 4 x 100m Relay,Round 1 - Heat 2,W,Stade de France,ATHW4X100M--GBR01,Great Britain,GBR,1,42.03,TIME
Women's 4 x 100m Relay,Round 1 - Heat 2,W,Stade de France,ATHW4X100M--FRA01,France,FRA,2,42.13,TIME
Women's 4 x 100m Relay,Round 1 - Heat 2,W,Stade de France,ATHW4X100M--JAM01,Jamaica,JAM,3,42.35,TIME
Women's 4 x 100m Relay,Round 1 - Heat 2,W,Stade de France,ATHW4X100M--CAN01,Canada,CAN,4,42.5,TIME
Women's 4 x 100m Relay,Round 1 - Heat 2,W,Stade de France,ATHW4X100M--NED01,Netherlands,NED,5,42.64,TIME
Women's 4 x 100m Relay,Round 1 - Heat 2,W,Stade de France,ATHW4X100M--NGR01,Nigeria,NGR,6,42.7,TIME
Women's 4 x 100m Relay,Round 1 - Heat 2,W,Stade de France,ATHW4X100M--ESP01,Spain,ESP,7,42.77,TIME
Women's 4 x 100m Relay,Round 1 - Heat 2,W,Stade de France,ATHW4X100M--TTO01,Trinidad and Tobago,TTO,8,43.99,TIME
Women's 4 x 100m Relay,Final,W,Stade de France,ATHW4X100M--USA01,United States of America,USA,1,41.78,TIME
Women's 4 x 100m Relay,Final,W,Stade de France,ATHW4X100M--GBR01,Great Britain,GBR,2,41.85,TIME
Women's 4 x 100m Relay,Final,W,Stade de France,ATHW4X100M--GER01,Germany,GER,3,41.97,TIME
Women's 4 x 100m Relay,Final,W,Stade de France,ATHW4X100M--FRA01,France,FRA,4,42.23,TIME
Women's 4 x 100m Relay,Final,W,Stade de France,ATHW4X100M--JAM01,Jamaica,JAM,5,42.29,TIME
Women's 4 x 100m Relay,Final,W,Stade de France,ATHW4X100M--CAN01,Canada,CAN,6,42.69,TIME
Women's 4 x 100m Relay,Final,W,Stade de France,ATHW4X100M--NED01,Netherlands,NED,7,42.74,TIME
Women's 400m,Round 1 - Heat 1,W,Stade de France,1915338,NASER Salwa Eid,BRN,1,49.91,TIME
Women's 400m,Round 1 - Heat 1,W,Stade de France,1553753,WILLIAMS Stacey Ann,JAM,2,50.16,TIME
Women's 400m,Round 1 - Heat 1,W,Stade de France,1539000,MIKLOS Andrea,ROU,3,50.54,TIME
Women's 400m,Round 1 - Heat 1,W,Stade de France,1537150,SCOTT Gabby,PUR,4,50.74,TIME
Women's 400m,Round 1 - Heat 1,W,Stade de France,1960984,ELLIS Kendall,USA,5,51.16,TIME
Women's 400m,Round 1 - Heat 1,W,Stade de France,1956267,BECKER Sophie,IRL,6,51.84,TIME
Women's 400m,Round 1 - Heat 1,W,Stade de France,1892139,PETRZILKOVA Tereza,CZE,7,51.92,TIME
Women's 400m,Round 1 - Heat 1,W,Stade de France,1922895,MORAUSKAITE Modesta Juste,LTU,8,52,TIME
Women's 400m,Round 1 - Heat 2,W,Stade de France,1890745,PRYCE Nickisha,JAM,1,50.02,TIME
Women's 400m,Round 1 - Heat 2,W,Stade de France,1924464,NIELSEN Laviai,GBR,2,50.36,TIME
Women's 400m,Round 1 - Heat 2,W,Stade de France,1878348,JAEGER Henriette,NOR,3,50.39,TIME
Women's 400m,Round 1 - Heat 2,W,Stade de France,1573012,SWIETY-ERSETIC Justyna,POL,4,50.95,TIME
Women's 400m,Round 1 - Heat 2,W,Stade de France,1939765,BEER Ellie,AUS,5,51.47,TIME
Women's 400m,Round 1 - Heat 2,W,Stade de France,1917559,LICONA TORRES Lina Esther,COL,6,51.85,TIME
Women's 400m,Round 1 - Heat 2,W,Stade de France,1974302,SHERAR Zoe,CAN,7,51.97,TIME
Women's 400m,Round 1 - Heat 5,W,Stade de France,1899666,PAULINO Marileidy,DOM,1,49.42,TIME
Women's 400m,Round 1 - Heat 5,W,Stade de France,4979555,BUTLER Aaliyah,USA,2,50.52,TIME
Women's 400m,Round 1 - Heat 5,W,Stade de France,1563783,GOGL-WALLI Susanne,AUT,3,50.67,TIME
Women's 400m,Round 1 - Heat 5,W,Stade de France,1981295,MAWDSLEY Sharlene,IRL,4,50.71,TIME
Women's 400m,Round 1 - Heat 5,W,Stade de France,1539510,ABRAMS Aliyah,GUY,5,51.55,TIME
Women's 400m,Round 1 - Heat 5,W,Stade de France,1892122,MANUEL Lurdes Gloria,CZE,6,52.2,TIME
Women's 400m,Round 1 - Heat 5,W,Stade de France,1544479,KIRAN Pahal,IND,7,52.51,TIME
Women's 400m,Round 1 - Heat 5,W,Stade de France,1915348,BOLINGO Cynthia,BEL,8,52.77,TIME
Women's 400m,Round 1 - Heat 6,W,Stade de France,1543327,ADELEKE Rhasidat,IRL,1,50.09,TIME
Women's 400m,Round 1 - Heat 6,W,Stade de France,1960909,HOLMES Alexis,USA,2,50.35,TIME
Women's 400m,Round 1 - Heat 6,W,Stade de France,1890259,BROMFIELD Junelle,JAM,3,51.36,TIME
Women's 400m,Round 1 - Heat 6,W,Stade de France,1981039,COETZEE Miranda Charlene,RSA,4,51.58,TIME
Women's 400m,Round 1 - Heat 6,W,Stade de France,1892172,VONDROVA Lada,CZE,5,51.8,TIME
Women's 400m,Round 1 - Heat 6,W,Stade de France,1974120,GALE Lauren,CAN,6,53.13,TIME
Women's 400m,Round 1 - Heat 6,W,Stade de France,1543474,AGUILAR Evelis,COL,7,53.36,TIME
Women's 400m,Round 1 - Heat 3,W,Stade de France,1924383,ANNING Amber,GBR,1,49.68,TIME
Women's 400m,Round 1 - Heat 3,W,Stade de France,1972115,KLAVER Lieke,NED,2,49.96,TIME
Women's 400m,Round 1 - Heat 3,W,Stade de France,1535212,MORAN Paola,MEX,3,51.04,TIME
Women's 400m,Round 1 - Heat 3,W,Stade de France,1933364,WEIL Martina,CHI,4,51.15,TIME
Women's 400m,Round 1 - Heat 3,W,Stade de France,1552170,MANGIONE Alice,ITA,5,51.6,TIME
Women's 400m,Round 1 - Heat 3,W,Stade de France,1928916,ONOJUVWEVWO Ella,NGR,6,51.65,TIME
Women's 400m,Round 1 - Heat 3,W,Stade de France,1952159,MARINHO Tiffani,BRA,7,52.62,TIME
Women's 400m,Round 1 - Heat 3,W,Stade de France,1938735,AZEVEDO Catia,POR,8,52.73,TIME
Women's 400m,Round 1 - Heat 4,W,Stade de France,1573098,KACZMAREK Natalia,POL,1,49.98,TIME
Women's 400m,Round 1 - Heat 4,W,Stade de France,1556388,GOMEZ Roxana,CUB,2,50.38,TIME
Women's 400m,Round 1 - Heat 4,W,Stade de France,1551908,WILLIAMS Sada,BAR,3,50.45,TIME
Women's 400m,Round 1 - Heat 4,W,Stade de France,1924470,OHURUOGU Victoria,GBR,4,50.93,TIME
Women's 400m,Round 1 - Heat 4,W,Stade de France,1948121,VAICULE Gunta,LAT,5,51.13,TIME
Women's 400m,Round 1 - Heat 4,W,Stade de France,1895589,PONETTE Helena,BEL,6,51.75,TIME
Women's 400m,Repechage - Heat 1,W,Stade de France,1928916,ONOJUVWEVWO Ella,NGR,1,50.59,TIME
Women's 400m,Repechage - Heat 1,W,Stade de France,1573012,SWIETY-ERSETIC Justyna,POL,2,50.89,TIME
Women's 400m,Repechage - Heat 1,W,Stade de France,1981295,MAWDSLEY Sharlene,IRL,3,51.18,TIME
Women's 400m,Repechage - Heat 1,W,Stade de France,1892139,PETRZILKOVA Tereza,CZE,4,51.46,TIME
Women's 400m,Repechage - Heat 1,W,Stade de France,1539510,ABRAMS Aliyah,GUY,5,51.84,TIME
Women's 400m,Repechage - Heat 1,W,Stade de France,1544479,KIRAN Pahal,IND,6,52.59,TIME
Women's 400m,Repechage - Heat 3,W,Stade de France,1924470,OHURUOGU Victoria,GBR,1,50.59,TIME
Women's 400m,Repechage - Heat 3,W,Stade de France,1948121,VAICULE Gunta,LAT,2,50.93,TIME
Women's 400m,Repechage - Heat 3,W,Stade de France,1552170,MANGIONE Alice,ITA,3,51.07,TIME
Women's 400m,Repechage - Heat 3,W,Stade de France,1939765,BEER Ellie,AUS,4,51.65,TIME
Women's 400m,Repechage - Heat 3,W,Stade de France,1938735,AZEVEDO Catia,POR,5,52.04,TIME
Women's 400m,Repechage - Heat 3,W,Stade de France,1974120,GALE Lauren,CAN,6,52.68,TIME
Women's 400m,Repechage - Heat 3,W,Stade de France,1543474,AGUILAR Evelis,COL,7,52.86,TIME
Women's 400m,Repechage - Heat 2,W,Stade de France,1537150,SCOTT Gabby,PUR,1,50.52,TIME
Women's 400m,Repechage - Heat 2,W,Stade de France,1981039,COETZEE Miranda Charlene,RSA,2,50.66,TIME
Women's 400m,Repechage - Heat 2,W,Stade de France,1892122,MANUEL Lurdes Gloria,CZE,3,50.81,TIME
Women's 400m,Repechage - Heat 2,W,Stade de France,1922895,MORAUSKAITE Modesta Juste,LTU,4,51.33,TIME
Women's 400m,Repechage - Heat 2,W,Stade de France,1895589,PONETTE Helena,BEL,5,51.46,TIME
Women's 400m,Repechage - Heat 2,W,Stade de France,1933364,WEIL Martina,CHI,6,51.79,TIME
Women's 400m,Repechage - Heat 2,W,Stade de France,1908183,MILLER-UIBO Shaunae,BAH,7,53.5,TIME
Women's 400m,Repechage - Heat 4,W,Stade de France,1960984,ELLIS Kendall,USA,1,50.44,TIME
Women's 400m,Repechage - Heat 4,W,Stade de France,1956267,BECKER Sophie,IRL,2,51.28,TIME
Women's 400m,Repechage - Heat 4,W,Stade de France,1974302,SHERAR Zoe,CAN,3,51.43,TIME
Women's 400m,Repechage - Heat 4,W,Stade de France,1917559,LICONA TORRES Lina Esther,COL,4,51.9,TIME
Women's 400m,Repechage - Heat 4,W,Stade de France,1892172,VONDROVA Lada,CZE,5,52.15,TIME
Women's 400m,Repechage - Heat 4,W,Stade de France,1952159,MARINHO Tiffani,BRA,6,52.32,TIME
Women's 400m,Semi-Final 2,W,Stade de France,1899666,PAULINO Marileidy,DOM,1,49.21,TIME
Women's 400m,Semi-Final 2,W,Stade de France,1960909,HOLMES Alexis,USA,2,50,TIME
Women's 400m,Semi-Final 2,W,Stade de France,1924464,NIELSEN Laviai,GBR,3,50.69,TIME
Women's 400m,Semi-Final 2,W,Stade de France,1890745,PRYCE Nickisha,JAM,4,50.77,TIME
Women's 400m,Semi-Final 2,W,Stade de France,1539000,MIKLOS Andrea,ROU,5,50.78,TIME
Women's 400m,Semi-Final 2,W,Stade de France,1928916,ONOJUVWEVWO Ella,NGR,6,51.05,TIME
Women's 400m,Semi-Final 2,W,Stade de France,1563783,GOGL-WALLI Susanne,AUT,7,51.17,TIME
Women's 400m,Semi-Final 2,W,Stade de France,1892122,MANUEL Lurdes Gloria,CZE,8,51.42,TIME
Women's 400m,Semi-Final 3,W,Stade de France,1573098,KACZMAREK Natalia,POL,1,49.45,TIME
Women's 400m,Semi-Final 3,W,Stade de France,1924383,ANNING Amber,GBR,2,49.47,TIME
Women's 400m,Semi-Final 3,W,Stade de France,1551908,WILLIAMS Sada,BAR,3,49.89,TIME
Women's 400m,Semi-Final 3,W,Stade de France,1960984,ELLIS Kendall,USA,4,50.4,TIME
Women's 400m,Semi-Final 3,W,Stade de France,1556388,GOMEZ Roxana,CUB,5,50.48,TIME
Women's 400m,Semi-Final 3,W,Stade de France,1535212,MORAN Paola,MEX,6,50.73,TIME
Women's 400m,Semi-Final 3,W,Stade de France,1553753,WILLIAMS Stacey Ann,JAM,7,50.79,TIME
Women's 400m,Semi-Final 3,W,Stade de France,1981039,COETZEE Miranda Charlene,RSA,8,51.6,TIME
Women's 400m,Semi-Final 1,W,Stade de France,1915338,NASER Salwa Eid,BRN,1,49.08,TIME
Women's 400m,Semi-Final 1,W,Stade de France,1543327,ADELEKE Rhasidat,IRL,2,49.95,TIME
Women's 400m,Semi-Final 1,W,Stade de France,1878348,JAEGER Henriette,NOR,3,50.17,TIME
Women's 400m,Semi-Final 1,W,Stade de France,1972115,KLAVER Lieke,NED,4,50.44,TIME
Women's 400m,Semi-Final 1,W,Stade de France,1924470,OHURUOGU Victoria,GBR,5,51.14,TIME
Women's 400m,Semi-Final 1,W,Stade de France,4979555,BUTLER Aaliyah,USA,6,51.18,TIME
Women's 400m,Semi-Final 1,W,Stade de France,1537150,SCOTT Gabby,PUR,7,51.22,TIME
Women's 400m,Semi-Final 1,W,Stade de France,1890259,BROMFIELD Junelle,JAM,8,51.93,TIME
Women's 400m,Final,W,Stade de France,1899666,PAULINO Marileidy,DOM,1,48.17,TIME
Women's 400m,Final,W,Stade de France,1915338,NASER Salwa Eid,BRN,2,48.53,TIME
Women's 400m,Final,W,Stade de France,1573098,KACZMAREK Natalia,POL,3,48.98,TIME
Women's 400m,Final,W,Stade de France,1543327,ADELEKE Rhasidat,IRL,4,49.28,TIME
Women's 400m,Final,W,Stade de France,1924383,ANNING Amber,GBR,5,49.29,TIME
Women's 400m,Final,W,Stade de France,1960909,HOLMES Alexis,USA,6,49.77,TIME
Women's 400m,Final,W,Stade de France,1551908,WILLIAMS Sada,BAR,7,49.83,TIME
Women's 400m,Final,W,Stade de France,1878348,JAEGER Henriette,NOR,8,49.96,TIME
Women's 400m Hurdles,Round 1 - Heat 5,W,Stade de France,1965308,McLAUGHLIN-LEVRONE Sydney,USA,1,53.6,TIME
Women's 400m Hurdles,Round 1 - Heat 5,W,Stade de France,1556818,ENNADI Noura,MAR,2,55.26,TIME
Women's 400m Hurdles,Round 1 - Heat 5,W,Stade de France,1911839,MARAVAL Louise,FRA,3,55.32,TIME
Women's 400m Hurdles,Round 1 - Heat 5,W,Stade de France,1976537,GIGER Yasmin,SUI,4,55.44,TIME
Women's 400m Hurdles,Round 1 - Heat 5,W,Stade de France,1552362,MURARO Alice,ITA,5,55.62,TIME
Women's 400m Hurdles,Round 1 - Heat 5,W,Stade de France,1939855,CARLI Sarah,AUS,6,55.92,TIME
Women's 400m Hurdles,Round 1 - Heat 5,W,Stade de France,1878358,KLOSTER Line,NOR,7,57.69,TIME
Women's 400m Hurdles,Round 1 - Heat 5,W,Stade de France,1571587,TKACHUK Viktoriya,UKR,8,58.1,TIME
